GEO.id,GEO.id2,GEO.display0label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
1400000US36029007905,36029007905,"Census Tract 79.05, Erie County, New York",867,31,0,**,869,415,891,42,0,**,0,**,0,**
1400000US36029008001,36029008001,"Census Tract 80.01, Erie County, New York",768,55,0,**,0,**,681,15,784,50,0,**,0,**
1400000US36029008002,36029008002,"Census Tract 80.02, Erie County, New York",738,29,0,**,707,41,735,30,0,**,0,**,0,**
1400000US36029008003,36029008003,"Census Tract 80.03, Erie County, New York",795,207,0,**,0,**,756,35,971,83,0,**,0,**
1400000US36029008101,36029008101,"Census Tract 81.01, Erie County, New York",788,23,0,**,838,43,782,22,795,154,0,**,0,**
1400000US36029008102,36029008102,"Census Tract 81.02, Erie County, New York",701,25,0,**,669,45,707,25,894,177,0,**,0,**
1400000US36029008201,36029008201,"Census Tract 82.01, Erie County, New York",811,195,0,**,804,276,723,282,850,395,0,**,0,**
1400000US36029008202,36029008202,"Census Tract 82.02, Erie County, New York",648,69,0,**,378,87,725,43,744,81,0,**,0,**
1400000US36029008300,36029008300,"Census Tract 83, Erie County, New York",606,39,0,**,378,56,618,35,806,119,0,**,0,**
1400000US36029008400,36029008400,"Census Tract 84, Erie County, New York",623,67,0,**,494,265,679,92,594,45,0,**,0,**
1400000US36029008500,36029008500,"Census Tract 85, Erie County, New York",627,91,0,**,324,76,674,65,1005,144,0,**,0,**
1400000US36029008600,36029008600,"Census Tract 86, Erie County, New York",666,46,651,30,558,169,783,122,1081,256,0,**,0,**
1400000US36029008700,36029008700,"Census Tract 87, Erie County, New York",653,223,0,**,508,231,683,197,830,36,0,**,0,**
1400000US36029008800,36029008800,"Census Tract 88, Erie County, New York",728,57,0,**,661,197,739,60,844,592,0,**,0,**
1400000US36029008900,36029008900,"Census Tract 89, Erie County, New York",729,47,618,67,475,441,793,100,1530,512,0,**,0,**
1400000US36029009004,36029009004,"Census Tract 90.04, Erie County, New York",956,751,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36029009006,36029009006,"Census Tract 90.06, Erie County, New York",1241,77,0,**,1207,149,1229,78,1685,435,0,**,0,**
1400000US36029009007,36029009007,"Census Tract 90.07, Erie County, New York",2200,152,0,**,0,**,0,**,0,**,2282,62,0,**
1400000US36029009008,36029009008,"Census Tract 90.08, Erie County, New York",1718,196,0,**,1736,540,1741,143,0,**,0,**,0,**
1400000US36029009009,36029009009,"Census Tract 90.09, Erie County, New York",1333,493,0,**,728,25,1644,125,1197,684,0,**,0,**
1400000US36029009010,36029009010,"Census Tract 90.10, Erie County, New York",1122,164,0,**,1099,237,1440,171,880,417,0,**,0,**
1400000US36029009104,36029009104,"Census Tract 91.04, Erie County, New York",1081,129,0,**,0,**,1081,104,0,**,0,**,0,**
1400000US36029009106,36029009106,"Census Tract 91.06, Erie County, New York",1080,81,0,**,0,**,711,60,1123,74,0,**,0,**
1400000US36029009109,36029009109,"Census Tract 91.09, Erie County, New York",919,69,0,**,863,49,993,84,953,261,0,**,0,**
1400000US36029009110,36029009110,"Census Tract 91.10, Erie County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36029009113,36029009113,"Census Tract 91.13, Erie County, New York",1698,326,0,**,0,**,1531,238,0,**,0,**,0,**
1400000US36029009114,36029009114,"Census Tract 91.14, Erie County, New York",1002,148,0,**,790,57,979,109,0,**,0,**,0,**
1400000US36029009115,36029009115,"Census Tract 91.15, Erie County, New York",989,52,0,**,878,43,1089,49,1159,385,888,198,0,**
1400000US36029009116,36029009116,"Census Tract 91.16, Erie County, New York",947,140,1099,52,769,27,1067,95,1328,122,0,**,0,**
1400000US36029009200,36029009200,"Census Tract 92, Erie County, New York",921,34,0,**,797,48,958,29,1313,454,0,**,0,**
1400000US36029009301,36029009301,"Census Tract 93.01, Erie County, New York",736,56,0,**,693,145,711,123,1051,383,0,**,0,**
1400000US36029009302,36029009302,"Census Tract 93.02, Erie County, New York",896,76,0,**,0,**,849,83,931,436,1182,154,0,**
1400000US36029009401,36029009401,"Census Tract 94.01, Erie County, New York",848,34,0,**,758,164,857,30,0,**,0,**,0,**
1400000US36029009402,36029009402,"Census Tract 94.02, Erie County, New York",882,386,0,**,0,**,836,35,1855,433,1853,656,0,**
1400000US36029009501,36029009501,"Census Tract 95.01, Erie County, New York",876,58,0,**,0,**,849,25,0,**,0,**,0,**
1400000US36029009502,36029009502,"Census Tract 95.02, Erie County, New York",798,36,0,**,734,21,797,40,847,52,0,**,0,**
1400000US36029009600,36029009600,"Census Tract 96, Erie County, New York",1157,73,3250,1845,867,101,1251,117,1381,75,0,**,0,**
1400000US36029009701,36029009701,"Census Tract 97.01, Erie County, New York",830,43,0,**,0,**,808,30,1093,134,0,**,0,**
1400000US36029009702,36029009702,"Census Tract 97.02, Erie County, New York",858,84,0,**,627,345,809,70,1105,258,0,**,0,**
1400000US36029009800,36029009800,"Census Tract 98, Erie County, New York",731,27,0,**,613,183,718,58,869,151,0,**,0,**
1400000US36029009900,36029009900,"Census Tract 99, Erie County, New York",633,82,0,**,474,100,657,57,712,89,0,**,0,**
1400000US36029010001,36029010001,"Census Tract 100.01, Erie County, New York",763,99,0,**,430,401,737,65,895,146,0,**,0,**
1400000US36029010002,36029010002,"Census Tract 100.02, Erie County, New York",688,52,593,120,589,372,692,37,845,171,0,**,0,**
1400000US36029010003,36029010003,"Census Tract 100.03, Erie County, New York",713,38,0,**,0,**,676,47,748,147,0,**,0,**
1400000US36029010101,36029010101,"Census Tract 101.01, Erie County, New York",891,143,0,**,0,**,0,**,886,89,0,**,0,**
1400000US36029010102,36029010102,"Census Tract 101.02, Erie County, New York",668,24,0,**,590,57,663,26,878,217,579,13,0,**
1400000US36029010103,36029010103,"Census Tract 101.03, Erie County, New York",774,49,0,**,0,**,762,26,867,239,0,**,0,**
1400000US36029010201,36029010201,"Census Tract 102.01, Erie County, New York",730,168,0,**,0,**,829,110,863,743,0,**,0,**
1400000US36029010202,36029010202,"Census Tract 102.02, Erie County, New York",787,59,0,**,0,**,758,110,887,141,0,**,0,**
1400000US36029010500,36029010500,"Census Tract 105, Erie County, New York",757,55,0,**,0,**,680,73,1012,516,0,**,0,**
1400000US36029010600,36029010600,"Census Tract 106, Erie County, New York",711,50,0,**,0,**,667,188,735,88,0,**,0,**
1400000US36029010700,36029010700,"Census Tract 107, Erie County, New York",712,21,0,**,0,**,712,40,694,88,0,**,0,**
1400000US36029010803,36029010803,"Census Tract 108.03, Erie County, New York",657,71,0,**,561,196,674,28,0,**,0,**,0,**
1400000US36029010804,36029010804,"Census Tract 108.04, Erie County, New York",718,105,0,**,388,28,851,28,850,296,0,**,0,**
1400000US36029010805,36029010805,"Census Tract 108.05, Erie County, New York",945,53,0,**,0,**,0,**,907,232,0,**,0,**
1400000US36029010807,36029010807,"Census Tract 108.07, Erie County, New York",791,63,0,**,419,165,890,51,757,47,0,**,0,**
1400000US36029010809,36029010809,"Census Tract 108.09, Erie County, New York",1024,249,0,**,0,**,1032,132,0,**,0,**,0,**
1400000US36029010901,36029010901,"Census Tract 109.01, Erie County, New York",653,119,0,**,0,**,662,143,0,**,0,**,0,**
1400000US36029010902,36029010902,"Census Tract 109.02, Erie County, New York",823,16,0,**,829,25,816,26,820,157,0,**,0,**
1400000US36029011000,36029011000,"Census Tract 110, Erie County, New York",737,211,0,**,0,**,713,281,1046,432,0,**,0,**
1400000US36029011100,36029011100,"Census Tract 111, Erie County, New York",786,286,0,**,0,**,665,118,784,362,0,**,0,**
1400000US36029011200,36029011200,"Census Tract 112, Erie County, New York",754,127,317,142,396,103,757,202,828,111,0,**,0,**
1400000US36029011300,36029011300,"Census Tract 113, Erie County, New York",740,113,0,**,566,146,815,98,1293,635,0,**,0,**
1400000US36029011400,36029011400,"Census Tract 114, Erie County, New York",649,49,0,**,513,47,633,33,835,73,0,**,0,**
1400000US36029011500,36029011500,"Census Tract 115, Erie County, New York",681,69,0,**,589,186,700,111,1039,428,610,68,0,**
1400000US36029011600,36029011600,"Census Tract 116, Erie County, New York",782,30,0,**,718,20,838,31,628,11,0,**,0,**
1400000US36029011800,36029011800,"Census Tract 118, Erie County, New York",742,56,0,**,565,59,748,53,1047,287,0,**,0,**
1400000US36029012001,36029012001,"Census Tract 120.01, Erie County, New York",793,66,0,**,632,234,773,74,965,197,0,**,0,**
1400000US36029012002,36029012002,"Census Tract 120.02, Erie County, New York",790,88,0,**,675,160,791,125,0,**,0,**,0,**
1400000US36029012003,36029012003,"Census Tract 120.03, Erie County, New York",993,138,0,**,0,**,0,**,886,219,0,**,0,**
1400000US36029012300,36029012300,"Census Tract 123, Erie County, New York",581,68,0,**,384,254,494,131,648,72,0,**,0,**
1400000US36029012400,36029012400,"Census Tract 124, Erie County, New York",632,60,0,**,601,164,619,90,758,303,0,**,0,**
1400000US36029012501,36029012501,"Census Tract 125.01, Erie County, New York",629,26,0,**,629,49,602,48,0,**,1219,975,0,**
1400000US36029012502,36029012502,"Census Tract 125.02, Erie County, New York",669,104,0,**,481,85,726,16,597,168,0,**,0,**
1400000US36029012800,36029012800,"Census Tract 128, Erie County, New York",673,31,0,**,519,25,693,40,834,184,0,**,0,**
1400000US36029012902,36029012902,"Census Tract 129.02, Erie County, New York",441,197,0,**,338,41,923,32,0,**,0,**,0,**
1400000US36029013001,36029013001,"Census Tract 130.01, Erie County, New York",749,42,571,425,639,191,716,33,981,320,0,**,0,**
1400000US36029013002,36029013002,"Census Tract 130.02, Erie County, New York",940,56,0,**,926,107,897,237,0,**,0,**,0,**
1400000US36029013102,36029013102,"Census Tract 131.02, Erie County, New York",1060,418,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36029013201,36029013201,"Census Tract 132.01, Erie County, New York",812,58,0,**,640,216,751,67,997,267,0,**,0,**
1400000US36029013202,36029013202,"Census Tract 132.02, Erie County, New York",693,21,0,**,661,24,717,25,961,786,0,**,0,**
1400000US36029013300,36029013300,"Census Tract 133, Erie County, New York",743,72,0,**,605,28,762,43,1099,66,0,**,0,**
1400000US36029013400,36029013400,"Census Tract 134, Erie County, New York",823,114,0,**,683,46,822,84,1173,208,1500,632,0,**
1400000US36029013501,36029013501,"Census Tract 135.01, Erie County, New York",859,19,0,**,803,123,839,13,908,80,0,**,0,**
1400000US36029013502,36029013502,"Census Tract 135.02, Erie County, New York",533,474,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36029013600,36029013600,"Census Tract 136, Erie County, New York",883,52,0,**,638,34,871,44,1556,672,0,**,0,**
1400000US36029013701,36029013701,"Census Tract 137.01, Erie County, New York",905,84,0,**,0,**,905,130,878,69,0,**,0,**
1400000US36029013702,36029013702,"Census Tract 137.02, Erie County, New York",966,63,0,**,439,207,961,54,1540,246,0,**,0,**
1400000US36029013800,36029013800,"Census Tract 138, Erie County, New York",690,84,0,**,577,161,715,69,0,**,0,**,0,**
1400000US36029013900,36029013900,"Census Tract 139, Erie County, New York",709,21,0,**,565,52,724,7,0,**,0,**,0,**
1400000US36029014000,36029014000,"Census Tract 140, Erie County, New York",752,67,0,**,614,85,764,53,1013,436,0,**,0,**
1400000US36029014101,36029014101,"Census Tract 141.01, Erie County, New York",802,304,0,**,0,**,0,**,841,232,654,30,0,**
1400000US36029014102,36029014102,"Census Tract 141.02, Erie County, New York",663,414,0,**,0,**,695,336,0,**,0,**,0,**
1400000US36029014204,36029014204,"Census Tract 142.04, Erie County, New York",1105,113,0,**,705,621,1195,75,794,475,0,**,0,**
1400000US36029014206,36029014206,"Census Tract 142.06, Erie County, New York",536,145,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36029014207,36029014207,"Census Tract 142.07, Erie County, New York",782,80,573,64,727,64,887,197,0,**,0,**,0,**
1400000US36029014208,36029014208,"Census Tract 142.08, Erie County, New York",648,162,0,**,0,**,623,71,0,**,0,**,0,**
1400000US36029014300,36029014300,"Census Tract 143, Erie County, New York",641,382,0,**,517,56,962,146,0,**,0,**,0,**
1400000US36029014400,36029014400,"Census Tract 144, Erie County, New York",681,66,0,**,511,137,709,45,951,53,0,**,0,**
1400000US36029014501,36029014501,"Census Tract 145.01, Erie County, New York",732,140,0,**,575,61,724,119,853,118,0,**,0,**
1400000US36029014502,36029014502,"Census Tract 145.02, Erie County, New York",609,38,0,**,575,50,668,62,546,49,0,**,0,**
1400000US36029014603,36029014603,"Census Tract 146.03, Erie County, New York",1179,365,0,**,0,**,885,123,0,**,0,**,0,**
1400000US36029014701,36029014701,"Census Tract 147.01, Erie County, New York",732,434,0,**,0,**,0,**,1055,126,0,**,0,**
1400000US36029014702,36029014702,"Census Tract 147.02, Erie County, New York",733,185,463,167,477,151,937,152,950,232,0,**,0,**
1400000US36029014801,36029014801,"Census Tract 148.01, Erie County, New York",621,126,0,**,448,47,734,161,1183,337,0,**,0,**
1400000US36029014803,36029014803,"Census Tract 148.03, Erie County, New York",884,155,0,**,0,**,788,173,950,340,0,**,0,**
1400000US36029014901,36029014901,"Census Tract 149.01, Erie County, New York",681,35,0,**,547,123,691,32,1034,231,0,**,0,**
1400000US36029014903,36029014903,"Census Tract 149.03, Erie County, New York",969,211,0,**,0,**,771,84,1086,135,0,**,0,**
1400000US36029014904,36029014904,"Census Tract 149.04, Erie County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36029015002,36029015002,"Census Tract 150.02, Erie County, New York",822,219,0,**,0,**,625,377,1075,176,0,**,0,**
1400000US36029015003,36029015003,"Census Tract 150.03, Erie County, New York",536,129,0,**,449,138,732,412,817,275,0,**,0,**
1400000US36029015101,36029015101,"Census Tract 151.01, Erie County, New York",594,51,0,**,446,201,0,**,838,252,0,**,0,**
1400000US36029015102,36029015102,"Census Tract 151.02, Erie County, New York",813,201,0,**,0,**,807,355,938,823,0,**,0,**
1400000US36029015201,36029015201,"Census Tract 152.01, Erie County, New York",719,144,0,**,0,**,448,248,778,71,0,**,0,**
1400000US36029015202,36029015202,"Census Tract 152.02, Erie County, New York",681,107,0,**,507,274,692,155,895,77,0,**,0,**
1400000US36029015301,36029015301,"Census Tract 153.01, Erie County, New York",557,99,0,**,438,132,583,14,0,**,0,**,0,**
1400000US36029015401,36029015401,"Census Tract 154.01, Erie County, New York",914,172,0,**,744,374,901,197,0,**,0,**,0,**
1400000US36029015402,36029015402,"Census Tract 154.02, Erie County, New York",617,186,0,**,387,32,625,109,0,**,0,**,0,**
1400000US36029015501,36029015501,"Census Tract 155.01, Erie County, New York",601,132,0,**,513,32,643,150,817,382,0,**,0,**
1400000US36029015503,36029015503,"Census Tract 155.03, Erie County, New York",751,190,0,**,0,**,636,121,0,**,0,**,0,**
1400000US36029015504,36029015504,"Census Tract 155.04, Erie County, New York",921,125,0,**,0,**,919,163,905,287,0,**,0,**
1400000US36029015600,36029015600,"Census Tract 156, Erie County, New York",669,132,0,**,388,375,643,158,683,309,0,**,0,**
1400000US36029015700,36029015700,"Census Tract 157, Erie County, New York",638,93,0,**,516,20,650,119,856,84,0,**,943,227
1400000US36029015900,36029015900,"Census Tract 159, Erie County, New York",589,24,0,**,376,121,603,37,686,188,628,103,0,**
1400000US36029016100,36029016100,"Census Tract 161, Erie County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36029016200,36029016200,"Census Tract 162, Erie County, New York",533,54,0,**,528,30,479,172,694,367,0,**,0,**
1400000US36029016400,36029016400,"Census Tract 164, Erie County, New York",447,69,0,**,290,188,264,62,613,57,944,244,0,**
1400000US36029016500,36029016500,"Census Tract 165, Erie County, New York",940,85,0,**,866,67,1234,148,0,**,0,**,0,**
1400000US36029016600,36029016600,"Census Tract 166, Erie County, New York",641,90,0,**,368,19,618,64,805,221,0,**,0,**
1400000US36029016700,36029016700,"Census Tract 167, Erie County, New York",621,166,0,**,336,313,508,125,768,132,0,**,0,**
1400000US36029016800,36029016800,"Census Tract 168, Erie County, New York",645,49,343,213,462,84,655,116,789,125,725,122,0,**
1400000US36029016900,36029016900,"Census Tract 169, Erie County, New York",795,31,767,291,754,47,808,108,911,207,0,**,840,713
1400000US36029017000,36029017000,"Census Tract 170, Erie County, New York",799,84,0,**,450,400,728,94,826,85,880,436,0,**
1400000US36029017100,36029017100,"Census Tract 171, Erie County, New York",736,40,627,15,925,150,662,86,765,40,902,417,0,**
1400000US36029017200,36029017200,"Census Tract 172, Erie County, New York",633,85,0,**,500,111,664,26,0,**,0,**,0,**
1400000US36029017300,36029017300,"Census Tract 173, Erie County, New York",775,263,0,**,705,102,972,296,0,**,0,**,0,**
1400000US36029017400,36029017400,"Census Tract 174, Erie County, New York",517,25,0,**,349,156,516,21,626,67,405,110,0,**
1400000US36029017501,36029017501,"Census Tract 175.01, Erie County, New York",596,50,0,**,509,87,603,51,849,48,0,**,0,**
1400000US36029017502,36029017502,"Census Tract 175.02, Erie County, New York",577,43,0,**,420,156,605,94,572,123,0,**,0,**
1400000US36029940000,36029940000,"Census Tract 9400, Erie County, New York",343,212,0,**,278,37,0,**,529,151,0,**,0,**
1400000US36029940100,36029940100,"Census Tract 9401, Erie County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36029990000,36029990000,"Census Tract 9900, Erie County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36031960100,36031960100,"Census Tract 9601, Essex County, New York",879,81,0,**,536,52,809,157,935,102,985,949,0,**
